Original File Name:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\DotProbe\data/DP-RTK-Admin_RA-run_1-2014_Aug_05_1039.csv,Time:,2014_Aug_05_1039,Parameter File:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\DotProbe\T1000_DP_Schedule1.csv,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right]
trial_number,trial_type,event_code,absolute_time,response_time,response,result
NA,NA,1,-0.00499596713053,NA,NA,NA
NA,NA,2,28.1937225339,28.198718501,NA,NA
0,1001000,3,28.2101674722,NA,NA,NA
0,1001000,4,29.2122759292,NA,NA,NA
0,1001000,5,29.4135498024,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\DotProbe\media/images/UCLA/151.bmp \\isilon1\homefolders\rkuplicki\Documents\StimTool\DotProbe\media/images/UCLA/A243.bmp
0,1001000,6,30.4145649855,NA,NA,NA
0,1001000,7,32.0364135278,1.62184854232,1,1
1,101001,3,33.0528441678,NA,NA,NA
1,101001,4,34.0591141786,NA,NA,NA
1,101001,5,34.2560318204,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\DotProbe\media/images/UCLA/073.bmp \\isilon1\homefolders\rkuplicki\Documents\StimTool\DotProbe\media/images/UCLA/A245.bmp
1,101001,6,35.2595800116,NA,NA,NA
1,101001,7,36.4342996447,1.17471963314,-1,1
2,111000,3,37.464025186,NA,NA,NA
2,111000,4,38.4737553981,NA,NA,NA
2,111000,5,38.6714279196,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\DotProbe\media/images/UCLA/066.bmp \\isilon1\homefolders\rkuplicki\Documents\StimTool\DotProbe\media/images/UCLA/A224.bmp
2,111000,6,39.6659102221,NA,NA,NA
2,111000,7,43.409041422,3.74313119985,-1,1
3,10110101,3,44.4249422897,NA,NA,NA
3,10110101,4,45.4270467138,NA,NA,NA
3,10110101,5,45.6272841398,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\DotProbe\media/images/UCLA/A289.bmp \\isilon1\homefolders\rkuplicki\Documents\StimTool\DotProbe\media/images/UCLA/253.bmp
3,10110101,6,46.1281114278,NA,NA,NA
3,10110101,7,46.8172395839,0.689128156126,-1,1
4,1100011,3,47.831485509,NA,NA,NA
4,1100011,4,48.8337123857,NA,NA,NA
4,1100011,5,49.0364157275,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\DotProbe\media/images/UCLA/140.bmp \\isilon1\homefolders\rkuplicki\Documents\StimTool\DotProbe\media/images/UCLA/A52.bmp
4,1100011,6,50.0356087872,NA,NA,NA
4,1100011,7,50.8046881969,0.769079409758,-1,1
5,1011100,3,51.8223660932,NA,NA,NA
5,1011100,4,52.8244741836,NA,NA,NA
5,1011100,5,53.0247251747,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\DotProbe\media/images/UCLA/A374.bmp \\isilon1\homefolders\rkuplicki\Documents\StimTool\DotProbe\media/images/UCLA/131.bmp
5,1011100,6,54.0266943144,NA,NA,NA
5,1011100,7,55.126712389,1.10001807459,-1,1
6,101110,3,56.1475945827,NA,NA,NA
6,101110,4,57.1503072368,NA,NA,NA
6,101110,5,57.3498957375,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\DotProbe\media/images/UCLA/A264.bmp \\isilon1\homefolders\rkuplicki\Documents\StimTool\DotProbe\media/images/UCLA/024.bmp
6,101110,6,57.8508183479,NA,NA,NA
6,101110,7,58.6238979967,0.773079648789,-1,1
7,101010,3,59.6375008625,NA,NA,NA
7,101010,4,60.6394963992,NA,NA,NA
7,101010,5,60.8415332178,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\DotProbe\media/images/UCLA/097.bmp \\isilon1\homefolders\rkuplicki\Documents\StimTool\DotProbe\media/images/UCLA/A173.bmp
7,101010,6,61.3412452343,NA,NA,NA
7,101010,7,62.7510554439,1.40981020953,1,1
8,10101010,3,63.76211027,NA,NA,NA
8,10101010,4,64.764071344,NA,NA,NA
8,10101010,5,64.9643611973,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\DotProbe\media/images/UCLA/243.bmp \\isilon1\homefolders\rkuplicki\Documents\StimTool\DotProbe\media/images/UCLA/A4.bmp
8,10101010,6,65.4654850844,NA,NA,NA
8,10101010,7,66.5231719703,1.05768688588,1,1
9,10000110,3,67.5375506134,NA,NA,NA
9,10000110,4,68.5383986157,NA,NA,NA
9,10000110,5,68.7382723503,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\DotProbe\media/images/UCLA/A96.bmp \\isilon1\homefolders\rkuplicki\Documents\StimTool\DotProbe\media/images/UCLA/294.bmp
9,10000110,6,69.7405483546,NA,NA,NA
9,10000110,7,70.472303932,0.731755577362,-1,1
10,110110,3,71.4936711698,NA,NA,NA
10,110110,4,72.495728666,NA,NA,NA
10,110110,5,72.6963015534,NA,NA,\\isilon1\homefolders\rkuplicki\Documents\StimTool\DotProbe\media/images/UCLA/A297.bmp \\isilon1\homefolders\rkuplicki\Documents\StimTool\DotProbe\media/images/UCLA/011.bmp
10,110110,6,73.6999644979,NA,NA,NA
10,110110,7,74.596139762,0.896175264075,1,1
